Шкаф	Обозначение провода	Откуда идет	Куда поступает
1HV76	N1-VF12S10	XT31-a4	XT31-b12
1HV76	N1-VF12S10	XT31-b12	XT31-b5
1HV76	751	XTK35-b1	XTN06-b12
1HV76	753	XTK35-b2	XTN06-a10
1HV77	070-VF12S04	XT8-a5	XT8-b9
1HV77	078-VF12S04	XT8-b1	XT8-b8
1HV77	1QF11D01SA1	XT19-a6	XT19-a7
1HV77	1QF11D02SA1	XT20-a6	XT20-a7
1HV77	1QF11S04SA1	XT31-a6	XT31-a7
1HV77	1QF11S05SA1	XT23-a6	XT23-a7
1HV77	1QF11S06SA1	XT22-a6	XT22-a7
1HV77	1QF11S07SA1	XT30-a6	XT30-a7
1HV77	1QF11S08SA1	XT24-a6	XT24-a7
1HV77	1QF11S09SA1	XT32-a6	XT32-a7
1HV77	1TQ10S01SA1	XT16-a6	XT16-a7
1HV77	1TQ10S01SA2	XT15-a6	XT15-a7
1HV77	1TQ12D01SA1	XT1-a6	XT1-a7
1HV77	1TQ12S02SA1	XT33-a6	XT33-a7
1HV77	1TQ12S03SA1	XT36-a6	XT36-a7
1HV77	1TQ12S04SA1	XT3-a6	XT3-a7
1HV77	1TQ12S05SA1	XT5-a6	XT5-a7
1HV77	1TQ12S06SA1	XT10-a6	XT10-a7
1HV77	1TQ12S06SA2	XT11-a6	XT11-a7
1HV77	1TQ12S07SA1	XT14-a6	XT14-a7
1HV77	1TQ12S07SA2	XT13-a6	XT13-a7
1HV77	1TQ12S18SA1	XT17-a6	XT17-a7
1HV77	1VF10S03SA1	XT25-a6	XT25-a7
1HV77	1VF40S05SA1	XT27-a6	XT27-a7
1HV77	1VF40S05SH1	XT26-a6	XT26-a7
1HV77	1VF40S06SA1	XT28-a6	XT28-a7
1HV77	N1-VF10S11	XT2-a12	XT2-b12
1HV77	N1-VF12S04	XT8-a12	XT8-a4
1HV77	N1-VF12S04	XT8-a4	XT8-b12
1HV77	N1-VF12S04	XT8-b12	XT8-b5
1HV77	N1-VF40S11	XT2-a4	XT2-b5
1HV77	751	XTK35-b1	XTN06-b12
1HV77	753	XTK35-b2	XTN06-a10
1HV78	074-1	XT10-a4	XT22-a4
1HV78	074-1	XT10-b5	XT22-b5
1HV78	074-1	XT22-a4	XT23-a4
1HV78	074-1	XT22-b5	XT23-b5
1HV78	074-1	XT23-a4	XT29-a4
1HV78	074-1	XT23-b5	XT29-b5
1HV78	074-1	XT29-a4	XT35-a4
1HV78	074-1	XT29-b5	XT35-b5
1HV78	074-1	XT35-a4	XT36-a4
1HV78	074-1	XT35-b5	XT36-b5
1HV78	074-1	XT10-a4	XT10-b5
1HV78	074-2	XT18-a4	XT24-a4
1HV78	074-2	XT18-b5	XT24-b5
1HV78	074-2	XT18-a4	XT31-a4
1HV78	074-2	XT24-b5	XT31-b5
1HV78	074-2	XT31-a4	XT34-a4
1HV78	074-2	XT31-b5	XT34-b5
1HV78	074-2	XT34-a4	XT3-a4
1HV78	074-2	XT34-b5	XT3-b5
1HV78	074-2	XT3-a4	XT9-a4
1HV78	074-2	XT3-b5	XT9-b5
1HV78	074-2	XT9-a4	XT18-b5
1HV78	074-3	XT28-a4	XT32-a4
1HV78	074-3	XT28-b5	XT32-b5
1HV78	074-3	XT28-a4	XT5-a4
1HV78	074-3	XT32-b5	XT5-b5
1HV78	074-3	XT5-a4	XT16-a4
1HV78	074-3	XT5-b5	XT16-b5
1HV78	074-3	XT16-a4	XT28-b5
1HV78	074-4	XT11-a4	XT17-a4
1HV78	074-4	XT11-b5	XT17-b5
1HV78	074-4	XT17-a4	XT30-a4
1HV78	074-4	XT17-b5	XT30-b5
1HV78	074-4	XT30-a4	XT33-a4
1HV78	074-4	XT30-b5	XT33-b5
1HV78	074-4	XT33-a4	XT4-a4
1HV78	074-4	XT33-b5	XT4-b5
1HV78	074-4	XT4-a4	XT6-a4
1HV78	074-4	XT4-b5	XT6-b5
1HV78	074-4	XT6-a4	XT7-a4
1HV78	074-4	XT6-b5	XT7-b5
1HV78	074-4	XT7-a4	XT11-b5
1HV78	075-TQ11S04	XT25-b1	XT25-b9
1HV78	075-TQ11S16	XT27-b1	XT27-b9
1HV78	1UV01D04SA1	XT13-a6	XT13-a7
1HV78	1UV01S15SA1	XT12-a6	XT12-a7
1HV78	N1-TQ10S02	XT21-a4	XT21-b5
1HV78	N1-TQ11S04	XT25-a4	XT25-b12
1HV78	N1-TQ11S04	XT25-b12	XT25-b5
1HV78	N1-TQ11S16	XT27-a4	XT27-b12
1HV78	N1-TQ11S16	XT27-b12	XT27-b5
1HV78	N1-VF10S05	XT26-a4	XT26-b5
1HV79	0161-VF14S01,03	XT14-b12	XT18-b12
1HV79	0161-VF15S01,03	XT15-b12	XT9-b12
1HV79	0163-VF14S01,03	XT14-a12	XT18-a12
1HV79	0163-VF15S01,03	XT15-a12	XT9-a12
1HV79	0165-VF14S01,03	XT14-b11	XT18-b11
1HV79	0165-VF15S01,03	XT15-b11	XT9-b11
1HV79	0167-VF14S01,03	XT14-b10	XT18-b10
1HV79	0167-VF15S01,03	XT15-b10	XT9-b10
1HV79	0505	XT29-a5	XT2-b9
1HV79	0507	XT2-b12	XT2-b8
1HV79	0512-II	XT31-a2	XT31-a3
1HV79	0548	XT4-a6	XTK21-b1
1HV79	05S1	XT29-a6	XT29-a7
1HV79	751	XTK35-b1	XTN06-b12
1HV79	753	XTK35-b2	XTN06-a10
1HV79	1TK51S03SA1	XT32-a6	XT32-a7
1HV79	1TK52S03SA1	XT33-a6	XT33-a7
1HV79	1TK53S03SA1	XT34-a6	XT34-a7
1HV79	1TK54S03SA1	XT35-a6	XT35-a7
1HV79	1TL47D01SA1	XT19-a6	XT19-a7
1HV79	1TL47S01SA1	XT21-a6	XT21-a7
1HV79	1TL47S02SA1	XT22-a6	XT22-a7
1HV79	1TL48S01SA1	XT25-a6	XT25-a7
1HV79	1TL48S03SA1	XT26-a6	XT26-a7
1HV79	1TP11S03SA1	XT7-a6	XT7-a7
1HV79	1TP11S08SA1	XT8-a6	XT8-a7
1HV79	1TP12S10SA1	XT5-a6	XT5-a7
1HV79	1UM41S02SA1	XT16-a6	XT16-a7
1HV79	1UM41S05SA1	XT17-a6	XT17-a7
1HV79	1VF14S01SA1	XT18-a6	XT18-a7
1HV79	1VF14S03SA1	XT14-a6	XT14-a7
1HV79	1VF15S01SA1	XT9-a6	XT9-a7
1HV79	1VF15S03SA1	XT15-a6	XT15-a7
1HV79	1YD11D01SA1	XT10-a6	XT10-a7
1HV79	TL48D01SA1	XT23-a6	XT23-a7
1HV80	0161-TG10S01,07	XT8-b12	XT9-b12
1HV80	0161-TG10S06,03	XT5-b12	XT6-b12
1HV80	0163-TG10S01,07	XT8-a12	XT9-a12
1HV80	0163-TG10S06,03	XT5-a12	XT6-a12
1HV80	0165-TG10S01,07	XT8-b11	XT9-b11
1HV80	0165-TG10S06,03	XT5-b11	XT6-b11
1HV80	0167-TG10S01,07	XT8-b10	XT9-b10
1HV80	0167-TG10S06,03	XT5-b10	XT6-b10
1HV80	0503	XT33-a12	XT33-b1
1HV80	751	XTK35-b1	XTN06-b12
1HV80	753	XTK35-b2	XTN06-a10
1HV80	1TF21S01SA1	XT11-a6	XT11-a7
1HV80	1TF21S02SA1	XT12-a6	XT12-a7
1HV80	1TF31S01SA1	XT13-a6	XT13-a7
1HV80	1TF31S03SA1	XT14-a6	XT14-a7
1HV80	1TF31S04SA1	XT15-a6	XT15-a7
1HV80	1TG10S01SA1	XT8-a6	XT8-a7
1HV80	1TG10S03SA1	XT6-a6	XT6-a7
1HV80	1TG10S06SA1	XT5-a6	XT5-a7
1HV80	1TG10S07SA1	XT9-a6	XT9-a7
1HV80	1TG11D01SA1	XT10-a6	XT10-a7
1HV80	1TG11S08SA1	XT7-a6	XT7-a7
1HV80	1TG11S09SA1	XT4-a6	XT4-a7
1HV80	1TG20S10SA1	XT1-a6	XT1-a7
1HV80	1TG20S11SA1	XT2-a6	XT2-a7
1HV80	1TG20S12SA1	XT3-a6	XT3-a7
1HV80	1UG40P91V1	XT26-a11	XT29-a11
1HV80	1UG50T01V90	XT32-b5	XT32-b9
1HV80	1UG50T02V90	XT31-b5	XT31-b9
1HV80	55-TK81S02	XTK20-a1	XTK20-a2
1HV80	974	XT20-a6	XT19-b8
1HV80	A1-UG40S01	XTK27-b1	XTK27-b2
1HV80	A1-UG50W01	XTK30-a1	XTK30-a2
1HV81	0143	XT17-a7	XT2-b5
1HV81	0523	XTK12-b1	XTK13-b1
1HV81	0523	XTK13-b1	XTK21-b1
1HV81	0523	XTK21-b1	XTK22-b1
1HV81	0523	XTK22-b1	XTK27-b1
1HV81	0523	XTK27-b1	XTK28-b1
1HV81	0523	XTK28-b1	XTK33-b1
1HV81	0523	XTK33-b1	XTK34-b1
1HV81	751	XT36-a10	XTN06-b12
1HV81	753-1	XT36-a8	XTN06-a10
1HV81	1SU11D01SA1	XT5-a6	XT5-a7
1HV81	1TG11T01V1	XT21-a9	XT22-a9
1HV81	1TG11T01V1	XT22-a9	XT23-a9
1HV81	1TG11T04V1	XT12-a9	XT13-a9
1HV81	1TG11T04V1	XT13-a9	XT14-a9
1HV81	1TG11T09V1	XT27-a9	XT28-a9
1HV81	1TG11T09V1	XT28-a9	XT29-a9
1HV81	1TG11T12V1	XT33-a9	XT34-a9
1HV81	1TG11T12V1	XT34-a9	XT35-a9
1HV81	902-18	XT2-a7	XT6-a7
1HV82	0503	XT2-b12	XT3-b3
1HV82	0507	XT8-a11	XT23-b11
1HV82	0524	XTK15-b1	XTK16-b1
1HV82	0524	XTK16-b1	XTK27-b1
1HV82	0524	XTK27-b1	XTK28-b1
1HV82	0524	XTK28-b1	XTK33-b1
1HV82	0524	XTK33-b1	XTK34-b1
1HV82	0602	XT20-a2	XT23-a9
1HV82	0602	XT23-a9	XT2-a9
1HV82	0602	XT2-a9	XT8-a9
1HV82	751	XT36-a10	XTN06-b12
1HV82	753-2	XT36-a8	XTN06-a10
1HV82	1TG11T15V1	XT15-a9	XT16-a9
1HV82	1TG11T15V1	XT16-a9	XT17-a9
1HV82	1TG11T18V1	XT27-a9	XT28-a9
1HV82	1TG11T18V1	XT28-a9	XT29-a9
1HV82	1TG11T21V1	XT33-a9	XT34-a9
1HV82	1TG11T21V1	XT34-a9	XT35-a9
1HV82	A1-SC10D11	XTK1-a1	XTK1-a2
1HV82	A1-SU11D01	XTK7-a1	XTK7-a2
1HV83	A17-TF11S01	XT25-b1	XT25-b2
1HV83	A17-TF11S03	XT26-b1	XT26-b2
1HV83	A17-TK81S01	XT21-b1	XT21-b2
1HV83	A17-TL02S06	XT62-b1	XT62-b2
1HV83	A17-TL21S11	XT5-b1	XT5-b2
1HV83	A17-TL21S15	XT6-b1	XT6-b2
1HV83	A17-TL22S09	XT7-b1	XT7-b2
1HV83	A17-TL22S12	XT8-b1	XT8-b2
1HV83	A17-TL27S07	XT15-b1	XT15-b2
1HV83	A17-TL27S16	XT18-b1	XT18-b2
1HV83	A17-TL41S12	XT10-b1	XT10-b2
1HV83	A17-TL42S03	XT12-b1	XT12-b2
1HV83	A17-TL42S06	XT13-b1	XT13-b2
1HV83	A17-TQ10S02	XT19-b1	XT19-b2
1HV83	A17-VF10S05	XT20-b1	XT20-b2
1HV83	A19-TF11S01	XT25-b4	XT25-b5
1HV83	A19-TF11S03	XT26-b4	XT26-b5
1HV83	A19-TK81S01	XT21-b4	XT21-b5
1HV83	A19-TL02S06	XT62-b4	XT62-b5
1HV83	A19-TL21S11	XT5-b4	XT5-b5
1HV83	A19-TL21S15	XT6-b4	XT6-b5
1HV83	A19-TL22S09	XT7-b4	XT7-b5
1HV83	A19-TL22S12	XT8-b4	XT8-b5
1HV83	A19-TL27S07	XT15-b4	XT15-b5
1HV83	A19-TL27S16	XT18-b4	XT18-b5
1HV83	A19-TL41S12	XT10-b4	XT10-b5
1HV83	A19-TL42S03	XT12-b4	XT12-b5
1HV83	A19-TL42S06	XT13-b4	XT13-b5
1HV83	A19-TQ10S02	XT19-b4	XT19-b5
1HV83	A19-VF10S05	XT20-b4	XT20-b5
1HV83	A70-TQ10S02	XT37-b1	XT37-b4
1HV83	A70-TQ11S04	XT36-b1	XT36-b4
1HV83	A70-TQ11S16	XT35-b1	XT35-b4
1HV83	A70-VF10S05	XT38-b1	XT38-b4
1HV83	A72-TQ10S02	XT37-b10	XT37-b7
1HV83	A72-TQ11S04	XT36-b10	XT36-b7
1HV83	A72-TQ11S16	XT35-b10	XT35-b7
1HV83	A72-VF10S05	XT38-b10	XT38-b7
1HV83	N1-TF11S01	XT25-a11	XT25-a2
1HV83	N1-TF11S01	XT25-a11	XT25-a5
1HV83	N1-TF11S01	XT25-a5	XT25-a8
1HV83	N1-TF11S03	XT26-a11	XT26-a2
1HV83	N1-TF11S03	XT26-a11	XT26-a5
1HV83	N1-TF11S03	XT26-a5	XT26-a8
1HV83	N1-TK81S01	XT21-a11	XT21-a2
1HV83	N1-TK81S01	XT21-a2	XT21-a5
1HV83	N1-TK81S01	XT21-a5	XT21-a8
1HV83	N1-TK81S02	XT27-a2	XT27-a5
1HV83	N1-TL02S06	XT62-a11	XT62-a2
1HV83	N1-TL02S06	XT62-a2	XT62-a5
1HV83	N1-TL02S06	XT62-a5	XT62-a8
1HV83	N1-TL21S11	XT5-a11	XT5-a2
1HV83	N1-TL21S11	XT5-a2	XT5-a5
1HV83	N1-TL21S11	XT5-a5	XT5-a8
1HV83	N1-TL21S15	XT6-a11	XT6-a2
1HV83	N1-TL21S15	XT6-a2	XT6-a5
1HV83	N1-TL21S15	XT6-a5	XT6-a8
1HV83	N1-TL22S09	XT7-a11	XT7-a2
1HV83	N1-TL22S09	XT7-a2	XT7-a5
1HV83	N1-TL22S09	XT7-a5	XT7-a8
1HV83	N1-TL22S12	XT8-a11	XT8-a2
1HV83	N1-TL22S12	XT8-a2	XT8-a5
1HV83	N1-TL22S12	XT8-a5	XT8-a8
1HV83	N1-TL27S07	XT15-a11	XT15-a2
1HV83	N1-TL27S07	XT15-a2	XT15-a5
1HV83	N1-TL27S07	XT15-a5	XT15-a8
1HV83	N1-TL27S16	XT18-a11	XT18-a2
1HV83	N1-TL27S16	XT18-a2	XT18-a5
1HV83	N1-TL27S16	XT18-a5	XT18-a8
1HV83	N1-TL41S12	XT10-a11	XT10-a2
1HV83	N1-TL41S12	XT10-a2	XT10-a5
1HV83	N1-TL41S12	XT10-a5	XT10-a8
1HV83	N1-TL42S03	XT12-a11	XT12-a2
1HV83	N1-TL42S03	XT12-a2	XT12-a5
1HV83	N1-TL42S03	XT12-a5	XT12-a8
1HV83	N1-TL42S06	XT13-a11	XT13-a2
1HV83	N1-TL42S06	XT13-a2	XT13-a5
1HV83	N1-TL42S06	XT13-a5	XT13-a8
1HV83	N1-TQ10S02	XT19-a11	XT37-a11
1HV83	N1-TQ10S02	XT19-a2	XT37-a2
1HV83	N1-TQ10S02	XT19-a11	XT37-a8
1HV83	N1-TQ10S02	XT19-a8	XT37-a5
1HV83	N1-TQ10S02	XT37-a11	XT19-a2
1HV83	N1-TQ10S02	XT37-a2	XT19-a5
1HV83	N1-TQ10S02	XT37-a8	XT19-a8
1HV83	N1-TQ11S04	XT36-a11	XT36-a2
1HV83	N1-TQ11S04	XT36-a2	XT36-a5
1HV83	N1-TQ11S04	XT36-a11	XT36-a8
1HV83	N1-TQ11S16	XT35-a11	XT35-a2
1HV83	N1-TQ11S16	XT35-a11	XT35-a5
1HV83	N1-TQ11S16	XT35-a5	XT35-a8
1HV83	N1-UM44S04	XT3-a11	XT3-a2
1HV83	N1-UM44S04	XT3-a2	XT3-a5
1HV83	N1-UM44S04	XT3-a5	XT3-a8
1HV83	N1-UM45S04	XT14-a11	XT14-a2
1HV83	N1-UM45S04	XT14-a2	XT14-a5
1HV83	N1-UM45S04	XT14-a5	XT14-a8
1HV83	N1-UX11S33	XT1-a11	XT1-a2
1HV83	N1-UX11S33	XT1-a2	XT1-a5
1HV83	N1-UX11S33	XT1-a11	XT1-a8
1HV83	N1-UX12S33	XT2-a11	XT2-a2
1HV83	N1-UX12S33	XT2-a2	XT2-a5
1HV83	N1-UX12S33	XT2-a5	XT2-a8
1HV83	N1-VF10S05	XT20-a11	XT38-a11
1HV83	N1-VF10S05	XT20-a2	XT38-a2
1HV83	N1-VF10S05	XT20-a11	XT38-a5
1HV83	N1-VF10S05	XT20-a8	XT38-a8
1HV83	N1-VF10S05	XT38-a11	XT20-a2
1HV83	N1-VF10S05	XT38-a2	XT20-a5
1HV83	N1-VF10S05	XT38-a5	XT20-a8
1HV84	A17-TL02S05	XT61-b1	XT61-b2
1HV84	A17-TL02S11	XT63-b1	XT63-b2
1HV84	A17-TL02S12	XT64-b1	XT64-b2
1HV84	A17-TS21S01	XT1-b1	XT1-b2
1HV84	A17-TS21S02	XT2-b1	XT2-b2
1HV84	A17-TS21S03	XT3-b1	XT3-b2
1HV84	A17-TS21S04	XT4-b1	XT4-b2
1HV84	A17-TS21S05	XT5-b1	XT5-b2
1HV84	A17-TS21S06	XT6-b1	XT6-b2
1HV84	A17-TS21S08	XT8-b1	XT8-b2
1HV84	A17-TS21S09	XT9-b1	XT9-b2
1HV84	A17-TS21S10	XT10-b1	XT10-b2
1HV84	A17-TS21S11	XT11-b1	XT11-b2
1HV84	A17-TS21S12	XT12-b1	XT12-b2
1HV84	A17-TS31S01	XT13-b1	XT13-b2
1HV84	A17-TS31S02	XT14-b1	XT14-b2
1HV84	A17-TS31S03	XT15-b1	XT15-b2
1HV84	A17-TS31S04	XT16-b1	XT16-b2
1HV84	A17-TS31S05	XT17-b1	XT17-b2
1HV84	A17-TS31S06	XT18-b1	XT18-b2
1HV84	A17-TX50S09,13	XT50-b1	XT50-b2
1HV84	A17-TX60S09,13	XT52-b1	XT52-b2
1HV84	A17-TX70S09,13	XT54-b1	XT54-b2
1HV84	A17-TX80S09,13	XT56-b1	XT56-b2
1HV84	A17-US60S23	XT72-b1	XT72-b2
1HV84	A17-VF17S01	XT19-b1	XT19-b2
1HV84	A17-VF17S02	XT20-b1	XT20-b2
1HV84	A17-VF17S03	XT21-b1	XT21-b2
1HV84	A17-VF17S04	XT22-b1	XT22-b2
1HV84	A17-VF47S01	XT23-b1	XT23-b2
1HV84	A17-VF47S02	XT24-b1	XT24-b2
1HV84	A17-VF47S03	XT25-b1	XT25-b2
1HV84	A17-VF47S04	XT26-b1	XT26-b2
1HV84	A17-YR01S01	XT36-b1	XT36-b2
1HV84	A17-YR11S01	XT37-b1	XT37-b2
1HV84	A17-YR22S01	XT38-b1	XT38-b2
1HV84	A17-YR41S01	XT39-b1	XT39-b2
1HV84	A17-YR53S01	XT41-b1	XT41-b2
1HV84	A17-YR60S02	XT40-b1	XT40-b2
1HV84	A17-YR61S01	XT42-b1	XT42-b2
1HV84	A19-TL02S05	XT61-b4	XT61-b5
1HV84	A19-TL02S11	XT63-b4	XT63-b5
1HV84	A19-TL02S12	XT64-b4	XT64-b5
1HV84	A19-TS21S01	XT1-b4	XT1-b5
1HV84	A19-TS21S02	XT2-b4	XT2-b5
1HV84	A19-TS21S03	XT3-b4	XT3-b5
1HV84	A19-TS21S04	XT4-b4	XT4-b5
1HV84	A19-TS21S05	XT5-b4	XT5-b5
1HV84	A19-TS21S06	XT6-b4	XT6-b5
1HV84	A19-TS21S08	XT8-b4	XT8-b5
1HV84	A19-TS21S09	XT9-b4	XT9-b5
1HV84	A19-TS21S10	XT10-b4	XT10-b5
1HV84	A19-TS21S11	XT11-b4	XT11-b5
1HV84	A19-TS21S12	XT12-b4	XT12-b5
1HV84	A19-TS31S01	XT13-b4	XT13-b5
1HV84	A19-TS31S02	XT14-b4	XT14-b5
1HV84	A19-TS31S03	XT15-b4	XT15-b5
1HV84	A19-TS31S04	XT16-b4	XT16-b5
1HV84	A19-TS31S05	XT17-b4	XT17-b5
1HV84	A19-TS31S06	XT18-b4	XT18-b5
1HV84	A19-TX50S09,13	XT50-b4	XT50-b5
1HV84	A19-TX60S09,13	XT52-b4	XT52-b5
1HV84	A19-TX70S09,13	XT54-b4	XT54-b5
1HV84	A19-TX80S09,13	XT56-b4	XT56-b5
1HV84	A19-US60S23	XT72-b4	XT72-b5
1HV84	A19-VF17S01	XT19-b4	XT19-b5
1HV84	A19-VF17S02	XT20-b4	XT20-b5
1HV84	A19-VF17S03	XT21-b4	XT21-b5
1HV84	A19-VF17S04	XT22-b4	XT22-b5
1HV84	A19-VF47S01	XT23-b4	XT23-b5
1HV84	A19-VF47S02	XT24-b4	XT24-b5
1HV84	A19-VF47S03	XT25-b4	XT25-b5
1HV84	A19-VF47S04	XT26-b4	XT26-b5
1HV84	A19-YR01S01	XT36-b4	XT36-b5
1HV84	A19-YR11S01	XT37-b4	XT37-b5
1HV84	A19-YR22S01	XT38-b4	XT38-b5
1HV84	A19-YR41S01	XT39-b4	XT39-b5
1HV84	A19-YR53S01	XT41-b4	XT41-b5
1HV84	A19-YR60S02	XT40-b4	XT40-b5
1HV84	A19-YR61S01	XT42-b4	XT42-b5
1HV84	A50-TX50S06	XT46-b1	XT46-b4
1HV84	A50-TX60S06	XT47-b1	XT47-b4
1HV84	A50-TX70S06	XT48-b1	XT48-b4
1HV84	A50-TX80S06	XT49-b1	XT49-b4
1HV84	A51-TX50S06	XT46-b10	XT46-b7
1HV84	A51-TX60S06	XT47-b10	XT47-b7
1HV84	A51-TX70S06	XT48-b10	XT48-b7
1HV84	A51-TX80S06	XT49-b10	XT49-b7
1HV84	N1-1	XT33-a2	XT51-a2
1HV84	N1-2	XT32-a2	XT51-a5
1HV84	N1-3	XT31-a2	XT51-a8
1HV84	N1-SC10D11	XT69-a2	XT69-a5
1HV84	N1-SU11D01	XT70-a2	XT70-a5
1HV84	N1-TF21S07	XT60-a11	XT60-a2
1HV84	N1-TF21S07	XT60-a2	XT60-a5
1HV84	N1-TF21S07	XT60-a5	XT60-a8
1HV84	N1-TL02S05	XT61-a11	XT61-a2
1HV84	N1-TL02S05	XT61-a2	XT61-a5
1HV84	N1-TL02S05	XT61-a5	XT61-a8
1HV84	N1-TL02S11	XT63-a11	XT63-a2
1HV84	N1-TL02S11	XT63-a2	XT63-a5
1HV84	N1-TL02S11	XT63-a5	XT63-a8
1HV84	N1-TL02S12	XT64-a11	XT64-a2
1HV84	N1-TL02S12	XT64-a2	XT64-a5
1HV84	N1-TL02S12	XT64-a5	XT64-a8
1HV84	N1-TS21D01	XT27-a2	XT27-a5
1HV84	N1-TS21D02	XT28-a2	XT28-a5
1HV84	N1-TS21S01	XT1-a11	XT1-a2
1HV84	N1-TS21S01	XT1-a2	XT1-a5
1HV84	N1-TS21S01	XT1-a5	XT1-a8
1HV84	N1-TS21S02	XT2-a11	XT2-a2
1HV84	N1-TS21S02	XT2-a2	XT2-a5
1HV84	N1-TS21S02	XT2-a5	XT2-a8
1HV84	N1-TS21S03	XT3-a11	XT3-a2
1HV84	N1-TS21S03	XT3-a2	XT3-a5
1HV84	N1-TS21S03	XT3-a5	XT3-a8
1HV84	N1-TS21S04	XT4-a11	XT4-a2
1HV84	N1-TS21S04	XT4-a2	XT4-a5
1HV84	N1-TS21S04	XT4-a5	XT4-a8
1HV84	N1-TS21S05	XT5-a11	XT5-a2
1HV84	N1-TS21S05	XT5-a2	XT5-a5
1HV84	N1-TS21S05	XT5-a5	XT5-a8
1HV84	N1-TS21S06	XT6-a11	XT6-a2
1HV84	N1-TS21S06	XT6-a2	XT6-a5
1HV84	N1-TS21S06	XT6-a5	XT6-a8
1HV84	N1-TS21S08	XT8-a11	XT8-a2
1HV84	N1-TS21S08	XT8-a2	XT8-a5
1HV84	N1-TS21S08	XT8-a5	XT8-a8
1HV84	N1-TS21S09	XT9-a11	XT9-a2
1HV84	N1-TS21S09	XT9-a2	XT9-a5
1HV84	N1-TS21S09	XT9-a5	XT9-a8
1HV84	N1-TS21S10	XT10-a11	XT10-a2
1HV84	N1-TS21S10	XT10-a2	XT10-a5
1HV84	N1-TS21S10	XT10-a5	XT10-a8
1HV84	N1-TS21S11	XT11-a11	XT11-a2
1HV84	N1-TS21S11	XT11-a2	XT11-a5
1HV84	N1-TS21S11	XT11-a5	XT11-a8
1HV84	N1-TS21S12	XT12-a11	XT12-a2
1HV84	N1-TS21S12	XT12-a2	XT12-a5
1HV84	N1-TS21S12	XT12-a5	XT12-a8
1HV84	N1-TS21S13	XT43-a2	XT43-a5
1HV84	N1-TS31S01	XT13-a11	XT13-a2
1HV84	N1-TS31S01	XT13-a2	XT13-a5
1HV84	N1-TS31S01	XT13-a5	XT13-a8
1HV84	N1-TS31S02	XT14-a11	XT14-a2
1HV84	N1-TS31S02	XT14-a2	XT14-a5
1HV84	N1-TS31S02	XT14-a5	XT14-a8
1HV84	N1-TS31S03	XT15-a11	XT15-a2
1HV84	N1-TS31S03	XT15-a2	XT15-a5
1HV84	N1-TS31S03	XT15-a5	XT15-a8
1HV84	N1-TS31S04	XT16-a11	XT16-a2
1HV84	N1-TS31S04	XT16-a2	XT16-a5
1HV84	N1-TS31S04	XT16-a5	XT16-a8
1HV84	N1-TS31S05	XT17-a11	XT17-a2
1HV84	N1-TS31S05	XT17-a2	XT17-a5
1HV84	N1-TS31S05	XT17-a5	XT17-a8
1HV84	N1-TS31S06	XT18-a11	XT18-a2
1HV84	N1-TS31S06	XT18-a2	XT18-a5
1HV84	N1-TS31S06	XT18-a5	XT18-a8
1HV84	N1-TS31W02	XT29-a10	XT29-a2
1HV84	N1-TS31W02	XT29-a10	XT29-a7
1HV84	N1-TS31W02	XT29-a5	XT29-a7
1HV84	N1-TS31W03	XT30-a10	XT30-a2
1HV84	N1-TS31W03	XT30-a10	XT30-a7
1HV84	N1-TS31W03	XT30-a5	XT30-a7
1HV84	N1-TX50S06	XT46-a11	XT46-a2
1HV84	N1-TX50S06	XT46-a2	XT46-a5
1HV84	N1-TX50S06	XT46-a5	XT46-a8
1HV84	N1-TX50S09,13	XT50-a11	XT50-a2
1HV84	N1-TX50S09,13	XT50-a2	XT50-a5
1HV84	N1-TX50S09,13	XT50-a5	XT50-a8
1HV84	N1-TX60S06	XT47-a11	XT47-a2
1HV84	N1-TX60S06	XT47-a2	XT47-a5
1HV84	N1-TX60S06	XT47-a5	XT47-a8
1HV84	N1-TX60S09,13	XT52-a11	XT52-a2
1HV84	N1-TX60S09,13	XT52-a2	XT52-a5
1HV84	N1-TX60S09,13	XT52-a5	XT52-a8
1HV84	N1-TX70S06	XT48-a11	XT48-a2
1HV84	N1-TX70S06	XT48-a2	XT48-a5
1HV84	N1-TX70S06	XT48-a5	XT48-a8
1HV84	N1-TX70S09,13	XT54-a11	XT54-a2
1HV84	N1-TX70S09,13	XT54-a2	XT54-a5
1HV84	N1-TX70S09,13	XT54-a5	XT54-a8
1HV84	N1-TX80S06	XT49-a11	XT49-a2
1HV84	N1-TX80S06	XT49-a2	XT49-a5
1HV84	N1-TX80S06	XT49-a5	XT49-a8
1HV84	N1-TX80S09,13	XT56-a11	XT56-a2
1HV84	N1-TX80S09,13	XT56-a2	XT56-a5
1HV84	N1-TX80S09,13	XT56-a5	XT56-a8
1HV84	N1-UG50W01	XT44-a2	XT44-a5
1HV84	N1-US60S23	XT72-a11	XT72-a2
1HV84	N1-US60S23	XT72-a2	XT72-a5
1HV84	N1-US60S23	XT72-a5	XT72-a8
1HV84	N1-VF17S01	XT19-a11	XT19-a2
1HV84	N1-VF17S01	XT19-a2	XT19-a5
1HV84	N1-VF17S01	XT19-a5	XT19-a8
1HV84	N1-VF17S02	XT20-a11	XT20-a2
1HV84	N1-VF17S02	XT20-a2	XT20-a5
1HV84	N1-VF17S02	XT20-a5	XT20-a8
1HV84	N1-VF17S03	XT21-a11	XT21-a2
